Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes,Squad
2023-01-25,20:30,Bundesliga,Matchweek 17,Wed,Away,L,0,2,Leverkusen,0.7,1.7,44.0,25820.0,Anthony Losilla,4-1-2-1-2◆,4-2-3-1,Timo Gerach,Match Report,,Bochum
2023-01-28,15:30,Bundesliga,Matchweek 18,Sat,Away,L,2,5,Mainz 05,1.5,2.1,58.0,23300.0,Anthony Losilla,4-3-3,3-4-3,Patrick Ittrich,Match Report,,Bochum
2023-02-04,15:30,Bundesliga,Matchweek 19,Sat,Home,W,5,2,Hoffenheim,2.7,0.9,46.0,23700.0,Anthony Losilla,4-2-3-1,3-4-1-2,Bastian Dankert,Match Report,,Bochum
2023-02-08,20:45,DFB-Pokal,Round of 16,Wed,Home,L,1,2,Dortmund,,,47.0,26000.0,Anthony Losilla,4-2-3-1,4-1-4-1,Tobias Stieler,Match Report,,Bochum
2023-02-11,15:30,Bundesliga,Matchweek 20,Sat,Away,L,0,3,Bayern Munich,0.3,3.7,36.0,75000.0,Anthony Losilla,4-2-3-1,3-1-4-2,Matthias Jöllenbeck,Match Report,,Bochum
2023-02-18,15:30,Bundesliga,Matchweek 21,Sat,Home,L,0,2,Freiburg,1.4,2.6,48.0,25100.0,Anthony Losilla,4-2-3-1,4-2-3-1,Felix Zwayer,Match Report,,Bochum
2023-02-25,15:30,Bundesliga,Matchweek 22,Sat,Away,L,0,3,Werder Bremen,0.5,1.2,41.0,42100.0,Manuel Riemann,3-4-3,3-5-2,Florian Badstübner,Match Report,,Bochum
2023-03-04,15:30,Bundesliga,Matchweek 23,Sat,Home,L,0,2,Schalke 04,1.3,0.6,61.0,26000.0,Manuel Riemann,4-3-3,4-3-3,Felix Brych,Match Report,,Bochum
2023-03-10,20:30,Bundesliga,Matchweek 24,Fri,Away,W,2,0,Köln,1.4,0.7,37.0,50000.0,Anthony Losilla,4-3-3,4-2-3-1,Tobias Welz,Match Report,,Bochum
2023-03-18,15:30,Bundesliga,Matchweek 25,Sat,Home,W,1,0,RB Leipzig,1.1,1.8,35.0,24400.0,Anthony Losilla,4-3-1-2,4-2-2-2,Sascha Stegemann,Match Report,,Bochum
2023-03-31,20:30,Bundesliga,Matchweek 26,Fri,Away,D,1,1,Eint Frankfurt,1.1,3.1,27.0,51500.0,Anthony Losilla,4-1-2-1-2◆,3-4-3,Harm Osmers,Match Report,,Bochum
2023-04-09,17:30,Bundesliga,Matchweek 27,Sun,Home,L,2,3,Stuttgart,2.4,2.2,55.0,26000.0,Anthony Losilla,4-2-3-1,3-5-2,Frank Willenborg,Match Report,,Bochum
2023-04-16,17:30,Bundesliga,Matchweek 28,Sun,Away,D,1,1,Union Berlin,1.8,1.2,60.0,20000.0,Manuel Riemann,4-3-3,3-5-2,Tobias Stieler,Match Report,,Bochum
2023-04-22,15:30,Bundesliga,Matchweek 29,Sat,Home,L,1,5,Wolfsburg,2.6,3.6,55.0,24834.0,Anthony Losilla,4-2-3-1,4-3-3,Felix Brych,Match Report,,Bochum
2023-04-28,20:30,Bundesliga,Matchweek 30,Fri,Home,D,1,1,Dortmund,0.9,2.7,34.0,26000.0,Anthony Losilla,4-2-3-1,4-3-3,Sascha Stegemann,Match Report,,Bochum
2023-05-06,15:30,Bundesliga,Matchweek 31,Sat,Away,L,0,2,Gladbach,1.1,1.9,45.0,53797.0,Anthony Losilla,4-3-3,4-2-3-1,Robert Schröder,Match Report,,Bochum
2023-05-13,15:30,Bundesliga,Matchweek 32,Sat,Home,W,3,2,Augsburg,1.2,1.8,55.0,24453.0,Anthony Losilla,4-3-3,3-4-3,Patrick Ittrich,Match Report,,Bochum
2023-05-20,15:30,Bundesliga,Matchweek 33,Sat,Away,D,1,1,Hertha BSC,1.1,1.2,50.0,70692.0,Anthony Losilla,4-3-3,4-3-3,Felix Brych,Match Report,,Bochum
2023-05-27,15:30,Bundesliga,Matchweek 34,Sat,Home,W,3,0,Leverkusen,1.3,0.8,50.0,26000.0,Anthony Losilla,4-3-3,4-3-3,Tobias Welz,Match Report,,Bochum
2021-08-07,15:30,DFB-Pokal,Round of 64,Sat,Away,W,2,1,Wuppertaler,,,70.0,4490.0,Anthony Losilla,4-2-3-1,5-3-2,Patrick Alt,Match Report,Required Extra Time,Bochum
2021-08-14,15:30,Bundesliga,Matchweek 1,Sat,Away,L,0,1,Wolfsburg,0.4,2.0,40.0,8536.0,Anthony Losilla,4-3-3,4-2-3-1,Frank Willenborg,Match Report,,Bochum
2021-08-21,15:30,Bundesliga,Matchweek 2,Sat,Home,W,2,0,Mainz 05,0.8,0.9,42.0,12548.0,Anthony Losilla,4-2-3-1,3-5-2,Patrick Ittrich,Match Report,,Bochum
2021-08-28,15:30,Bundesliga,Matchweek 3,Sat,Away,L,1,2,Köln,0.6,3.2,30.0,25000.0,Anthony Losilla,4-3-3,4-1-3-2,Benjamin Cortus,Match Report,,Bochum
2021-09-12,17:30,Bundesliga,Matchweek 4,Sun,Home,L,1,3,Hertha BSC,1.2,0.3,66.0,14000.0,Anthony Losilla,4-2-3-1,3-4-3,Robert Schröder,Match Report,,Bochum
2021-09-18,15:30,Bundesliga,Matchweek 5,Sat,Away,L,0,7,Bayern Munich,0.4,5.6,31.0,25000.0,Anthony Losilla,4-2-3-1,4-2-3-1,Tobias Welz,Match Report,,Bochum
2021-09-26,15:30,Bundesliga,Matchweek 6,Sun,Home,D,0,0,Stuttgart,0.8,0.3,44.0,15300.0,Anthony Losilla,4-2-3-1,4-1-4-1,Christian Dingert,Match Report,,Bochum
2021-10-02,18:30,Bundesliga,Matchweek 7,Sat,Away,L,0,3,RB Leipzig,1.5,3.2,41.0,25598.0,Anthony Losilla,4-2-3-1,3-4-3,Robert Hartmann,Match Report,,Bochum
2021-10-16,15:30,Bundesliga,Matchweek 8,Sat,Away,W,1,0,Greuther Fürth,1.6,0.8,44.0,10586.0,Anthony Losilla,4-3-3,4-3-1-2,Bastian Dankert,Match Report,,Bochum
2021-10-24,19:30,Bundesliga,Matchweek 9,Sun,Home,W,2,0,Eint Frankfurt,2.1,1.6,41.0,19510.0,Anthony Losilla,4-3-3,3-4-1-2,Marco Fritz,Match Report,,Bochum
2021-10-27,18:30,DFB-Pokal,Round of 32,Wed,Home,D,2 (5),2 (4),Augsburg,,,60.0,15220.0,Anthony Losilla,4-3-3,4-2-3-1,Martin Petersen,Match Report,Bochum won on penalty kicks following extra time,Bochum
2021-10-31,17:30,Bundesliga,Matchweek 10,Sun,Away,L,1,2,Gladbach,0.8,1.9,35.0,42361.0,Anthony Losilla,4-3-3,4-2-3-1,Tobias Reichel,Match Report,,Bochum
2021-11-06,15:30,Bundesliga,Matchweek 11,Sat,Home,W,2,0,Hoffenheim,2.9,0.6,38.0,19600.0,Anthony Losilla,4-3-3,3-1-4-2,Frank Willenborg,Match Report,,Bochum
2021-11-20,15:30,Bundesliga,Matchweek 12,Sat,Away,L,0,1,Leverkusen,0.8,1.7,45.0,22538.0,Anthony Losilla,4-3-3,4-4-2,Daniel Schlager,Match Report,,Bochum
2021-11-27,15:30,Bundesliga,Matchweek 13,Sat,Home,W,2,1,Freiburg,1.1,2.2,41.0,19700.0,Anthony Losilla,4-3-3,4-4-1-1,Patrick Ittrich,Match Report,,Bochum
2021-12-04,15:30,Bundesliga,Matchweek 14,Sat,Away,W,3,2,Augsburg,2.1,2.9,48.0,,Anthony Losilla,4-3-3,4-4-2,Deniz Aytekin,Match Report,,Bochum
2021-12-11,15:30,Bundesliga,Matchweek 15,Sat,Home,D,1,1,Dortmund,0.9,2.3,33.0,13799.0,Anthony Losilla,4-1-4-1,4-2-3-1,Matthias Jöllenbeck,Match Report,,Bochum
2021-12-14,20:30,Bundesliga,Matchweek 16,Tue,Away,L,0,2,Arminia,0.9,0.7,49.0,13750.0,Anthony Losilla,4-1-4-1,4-1-2-1-2,Benjamin Brand,Match Report,,Bochum
2021-12-18,15:30,Bundesliga,Matchweek 17,Sat,Home,L,0,1,Union Berlin,1.1,0.8,55.0,13500.0,Anthony Losilla,4-3-3,3-4-1-2,Tobias Reichel,Match Report,,Bochum
2022-01-09,17:30,Bundesliga,Matchweek 18,Sun,Home,W,1,0,Wolfsburg,0.9,0.4,50.0,,Anthony Losilla,4-3-3,3-4-3,Daniel Schlager,Match Report,,Bochum
2022-01-15,15:30,Bundesliga,Matchweek 19,Sat,Away,L,0,1,Mainz 05,1.5,1.7,47.0,1000.0,Anthony Losilla,4-3-3,3-5-2,Frank Willenborg,Match Report,,Bochum
2022-01-18,20:45,DFB-Pokal,Round of 16,Tue,Home,W,3,1,Mainz 05,,,57.0,750.0,Anthony Losilla,4-3-3,3-5-2,Felix Brych,Match Report,,Bochum
2022-01-22,18:30,Bundesliga,Matchweek 20,Sat,Home,D,2,2,Köln,1.8,1.1,54.0,750.0,Anthony Losilla,4-3-3,4-1-3-2,Matthias Jöllenbeck,Match Report,,Bochum
2022-02-04,20:30,Bundesliga,Matchweek 21,Fri,Away,D,1,1,Hertha BSC,1.1,0.4,48.0,3000.0,Manuel Riemann,4-1-4-1,4-4-2,Marco Fritz,Match Report,,Bochum
2022-02-12,15:30,Bundesliga,Matchweek 22,Sat,Home,W,4,2,Bayern Munich,1.4,1.9,36.0,10000.0,Anthony Losilla,4-3-3,4-2-3-1,Robert Schröder,Match Report,,Bochum
2022-02-19,15:30,Bundesliga,Matchweek 23,Sat,Away,D,1,1,Stuttgart,2.0,1.2,45.0,20059.0,Anthony Losilla,4-3-3,4-3-3,Harm Osmers,Match Report,,Bochum
2022-02-27,15:30,Bundesliga,Matchweek 24,Sun,Home,L,0,1,RB Leipzig,0.8,0.7,51.0,10000.0,Anthony Losilla,4-3-3,3-4-1-2,Felix Brych,Match Report,,Bochum
2022-03-02,20:45,DFB-Pokal,Quarter-finals,Wed,Home,L,1,2,Freiburg,,,53.0,10000.0,Anthony Losilla,4-1-4-1,4-2-3-1,Robert Schröder,Match Report,Required Extra Time,Bochum
2022-03-05,15:30,Bundesliga,Matchweek 25,Sat,Home,W,2,1,Greuther Fürth,1.6,0.7,45.0,19800.0,Anthony Losilla,4-3-3,4-1-2-1-2,Daniel Schlager,Match Report,,Bochum
2022-03-13,17:30,Bundesliga,Matchweek 26,Sun,Away,L,1,2,Eint Frankfurt,1.1,1.8,47.0,24000.0,Anthony Losilla,4-1-4-1,3-4-3,Marco Fritz,Match Report,,Bochum
2022-03-18,20:30,Bundesliga,Matchweek 27,Fri,Home,L,0,2,Gladbach,,,51.0,,Anthony Losilla,4-3-3,3-4-3,Benjamin Cortus,Match Report,Match awarded to Gladbach,Bochum
2022-04-02,15:30,Bundesliga,Matchweek 28,Sat,Away,W,2,1,Hoffenheim,2.1,2.0,42.0,15014.0,Anthony Losilla,4-2-3-1,3-4-1-2,Daniel Siebert,Match Report,,Bochum
2022-04-10,15:30,Bundesliga,Matchweek 29,Sun,Home,D,0,0,Leverkusen,0.7,1.4,41.0,25000.0,Anthony Losilla,4-2-3-1,4-2-3-1,Felix Zwayer,Match Report,,Bochum
2022-04-16,15:30,Bundesliga,Matchweek 30,Sat,Away,L,0,3,Freiburg,0.4,2.2,38.0,34000.0,Anthony Losilla,4-3-3,4-2-3-1,Sascha Stegemann,Match Report,,Bochum
2022-04-24,15:30,Bundesliga,Matchweek 31,Sun,Home,L,0,2,Augsburg,1.1,1.9,59.0,23500.0,Anthony Losilla,4-3-3,3-4-3,Bastian Dankert,Match Report,,Bochum
2022-04-30,15:30,Bundesliga,Matchweek 32,Sat,Away,W,4,3,Dortmund,1.6,4.0,31.0,81365.0,Anthony Losilla,4-3-3,4-2-3-1,Robert Hartmann,Match Report,,Bochum
2022-05-06,20:30,Bundesliga,Matchweek 33,Fri,Home,W,2,1,Arminia,2.1,0.8,60.0,25000.0,Anthony Losilla,4-3-3,4-4-2,Robert Schröder,Match Report,,Bochum
2022-05-14,15:30,Bundesliga,Matchweek 34,Sat,Away,L,2,3,Union Berlin,0.2,2.6,57.0,22012.0,Anthony Losilla,3-4-1-2,3-5-2,Marco Fritz,Match Report,,Bochum
2020-09-12,15:30,DFB-Pokal,First round,Sat,Away,W,3,0,FV Engers 07,,,77.0,,Anthony Losilla,4-2-3-1,4-4-2,Florian Heft,Match Report,,Bochum
2020-09-21,20:30,2. Bundesliga,Matchweek 1,Mon,Home,D,2,2,St. Pauli,,,52.0,3500.0,Anthony Losilla,4-2-3-1,3-4-3,Robert Schröder,Match Report,,Bochum
2020-09-27,13:30,2. Bundesliga,Matchweek 2,Sun,Away,W,1,0,Karlsruher,,,43.0,1200.0,Anthony Losilla,4-2-3-1,4-1-4-1,Marco Fritz,Match Report,,Bochum
2020-10-02,18:30,2. Bundesliga,Matchweek 3,Fri,Home,D,0,0,Osnabrück,,,58.0,4231.0,Anthony Losilla,4-2-3-1,4-4-2,Alexander Sather,Match Report,,Bochum
2020-10-17,13:00,2. Bundesliga,Matchweek 4,Sat,Away,L,1,2,Braunschweig,,,60.0,3815.0,Anthony Losilla,4-2-3-1,3-4-1-2,Christof Günsch,Match Report,,Bochum
2020-10-25,13:30,2. Bundesliga,Matchweek 5,Sun,Home,W,2,0,Erzgebirge Aue,,,72.0,300.0,Anthony Losilla,4-2-3-1,4-1-4-1,Nicolas Winter,Match Report,,Bochum
2020-11-01,13:30,2. Bundesliga,Matchweek 6,Sun,Away,W,3,2,W'burg Kickers,,,61.0,,Anthony Losilla,4-3-3,4-4-2,Martin Thomsen,Match Report,,Bochum
2020-11-07,13:00,2. Bundesliga,Matchweek 7,Sat,Home,L,0,2,Greuther Fürth,,,57.0,,Anthony Losilla,4-3-3,4-4-2,Bastian Dankert,Match Report,,Bochum
2020-11-22,13:30,2. Bundesliga,Matchweek 8,Sun,Away,W,3,1,Hamburger SV,,,47.0,,Anthony Losilla,4-2-3-1,3-4-1-2,Tobias Reichel,Match Report,,Bochum
2020-11-30,20:30,2. Bundesliga,Matchweek 9,Mon,Home,W,5,0,Düsseldorf,,,72.0,,Anthony Losilla,4-2-3-1,4-4-2,Frank Willenborg,Match Report,,Bochum
2020-12-04,18:30,2. Bundesliga,Matchweek 10,Fri,Away,L,1,3,Holstein Kiel,,,52.0,,Anthony Losilla,4-2-3-1,4-1-4-1,Robert Schröder,Match Report,,Bochum
2020-12-11,18:30,2. Bundesliga,Matchweek 11,Fri,Home,W,3,0,Paderborn 07,,,61.0,,Anthony Losilla,4-2-3-1,4-3-3,Tobias Stieler,Match Report,,Bochum
2020-12-15,18:30,2. Bundesliga,Matchweek 12,Tue,Away,L,0,2,Hannover 96,,,64.0,,Manuel Riemann,4-2-3-1,4-2-3-1,Felix Zwayer,Match Report,,Bochum
2020-12-18,18:30,2. Bundesliga,Matchweek 13,Fri,Home,W,3,0,Heidenheim,,,60.0,,Anthony Losilla,4-2-3-1,4-4-2,Manuel Gräfe,Match Report,,Bochum
2020-12-23,20:45,DFB-Pokal,Second round,Wed,Away,D,2 (3),2 (0),Mainz 05,,,57.0,,Anthony Losilla,4-2-3-1,3-5-2,Martin Petersen,Match Report,Bochum won on penalty kicks following extra time,Bochum
2021-01-02,13:00,2. Bundesliga,Matchweek 14,Sat,Home,W,2,1,Darmstadt 98,,,58.0,,Anthony Losilla,4-2-3-1,3-3-3-1,Sven Waschitzki,Match Report,,Bochum
2021-01-10,13:30,2. Bundesliga,Matchweek 15,Sun,Away,W,2,0,Jahn R'burg,,,57.0,,Anthony Losilla,4-2-3-1,4-2-3-1,Marco Fritz,Match Report,,Bochum
2021-01-16,13:00,2. Bundesliga,Matchweek 16,Sat,Home,W,3,1,Nürnberg,,,60.0,,Anthony Losilla,4-2-3-1,4-2-3-1,Guido Winkmann,Match Report,,Bochum
2021-01-24,13:30,2. Bundesliga,Matchweek 17,Sun,Away,D,1,1,Sandhausen,,,67.0,,Anthony Losilla,4-2-3-1,3-4-1-2,Michael Bacher,Match Report,,Bochum
2021-01-28,20:30,2. Bundesliga,Matchweek 18,Thu,Away,W,3,2,St. Pauli,,,59.0,,Anthony Losilla,4-2-3-1,4-3-1-2,Harm Osmers,Match Report,,Bochum
2021-01-31,13:30,2. Bundesliga,Matchweek 19,Sun,Home,L,1,2,Karlsruher,,,56.0,,Anthony Losilla,4-2-3-1,4-5-1,Christof Günsch,Match Report,,Bochum
2021-02-03,18:30,DFB-Pokal,Round of 16,Wed,Away,L,0,4,RB Leipzig,,,44.0,,Anthony Losilla,4-2-3-1,3-1-4-2,Bastian Dankert,Match Report,,Bochum
2021-02-06,13:00,2. Bundesliga,Matchweek 20,Sat,Away,W,2,1,Osnabrück,,,54.0,,Anthony Losilla,4-2-3-1,4-2-3-1,Sven Waschitzki,Match Report,,Bochum
2021-02-14,13:30,2. Bundesliga,Matchweek 21,Sun,Home,W,2,0,Braunschweig,,,58.0,,Anthony Losilla,4-2-3-1,4-1-4-1,Matthias Jöllenbeck,Match Report,,Bochum
2021-02-19,18:30,2. Bundesliga,Matchweek 22,Fri,Away,L,0,1,Erzgebirge Aue,,,60.0,,Anthony Losilla,4-2-3-1,4-2-3-1,Martin Petersen,Match Report,,Bochum
2021-02-27,13:00,2. Bundesliga,Matchweek 23,Sat,Home,W,3,0,W'burg Kickers,,,58.0,,Anthony Losilla,4-2-3-1,4-3-1-2,Markus Schmidt,Match Report,,Bochum
2021-03-06,13:00,2. Bundesliga,Matchweek 24,Sat,Away,W,2,1,Greuther Fürth,,,42.0,,Anthony Losilla,4-2-3-1,3-4-1-2,Sven Jablonski,Match Report,,Bochum
2021-03-12,18:30,2. Bundesliga,Matchweek 25,Fri,Home,L,0,2,Hamburger SV,,,53.0,,Anthony Losilla,4-2-3-1,4-2-3-1,Felix Brych,Match Report,,Bochum
2021-03-22,20:30,2. Bundesliga,Matchweek 26,Mon,Away,W,3,0,Düsseldorf,,,58.0,,Anthony Losilla,4-2-3-1,4-2-3-1,Deniz Aytekin,Match Report,,Bochum
2021-04-03,13:00,2. Bundesliga,Matchweek 27,Sat,Home,W,2,1,Holstein Kiel,,,48.0,,Anthony Losilla,4-2-3-1,4-3-3,Martin Petersen,Match Report,,Bochum
2021-04-10,13:00,2. Bundesliga,Matchweek 28,Sat,Away,L,0,3,Paderborn 07,,,66.0,,Anthony Losilla,4-2-3-1,4-3-3,Thorben Siewer,Match Report,,Bochum
2021-04-18,13:30,2. Bundesliga,Matchweek 29,Sun,Home,W,4,3,Hannover 96,,,53.0,,Anthony Losilla,4-2-3-1,4-2-3-1,Daniel Schlager,Match Report,,Bochum
2021-04-21,18:30,2. Bundesliga,Matchweek 30,Wed,Away,W,2,0,Heidenheim,,,56.0,,Anthony Losilla,4-2-3-1,4-4-2,Deniz Aytekin,Match Report,,Bochum
2021-04-26,20:30,2. Bundesliga,Matchweek 31,Mon,Away,L,1,3,Darmstadt 98,,,64.0,,Anthony Losilla,4-2-3-1,4-2-3-1,Bastian Dankert,Match Report,,Bochum
2021-05-09,13:30,2. Bundesliga,Matchweek 32,Sun,Home,W,5,1,Jahn R'burg,,,67.0,,Anthony Losilla,4-2-3-1,4-4-2,Sascha Stegemann,Match Report,,Bochum
2021-05-16,15:30,2. Bundesliga,Matchweek 33,Sun,Away,D,1,1,Nürnberg,,,59.0,,Robert Žulj,4-2-3-1,4-4-2,Markus Schmidt,Match Report,,Bochum
2021-05-23,15:30,2. Bundesliga,Matchweek 34,Sun,Home,W,3,1,Sandhausen,,,48.0,,Anthony Losilla,4-1-4-1,3-4-1-2,Tobias Reichel,Match Report,,Bochum
2019-07-28,15:30,2. Bundesliga,Matchweek 1,Sun,Away,L,1,3,Jahn R'burg,,,61.0,10268.0,Anthony Losilla,4-4-2,4-2-2-2,Robert Schröder,Match Report,,Bochum
2019-08-02,18:30,2. Bundesliga,Matchweek 2,Fri,Home,D,3,3,Arminia,,,53.0,21708.0,Anthony Losilla,4-2-3-1,4-4-2,Martin Petersen,Match Report,,Bochum
2019-08-10,18:30,DFB-Pokal,First round,Sat,Away,W,3,2,Baunatal,,,68.0,5748.0,Anthony Losilla,4-2-3-1,3-5-2,Wolfgang Haslberger,Match Report,,Bochum
2019-08-16,18:30,2. Bundesliga,Matchweek 3,Fri,Away,L,0,1,Hamburger SV,,,40.0,41737.0,Anthony Losilla,4-2-3-1,4-1-4-1,Christian Dingert,Match Report,,Bochum
2019-08-24,13:00,2. Bundesliga,Matchweek 4,Sat,Home,D,3,3,Wehen,,,68.0,14189.0,Anthony Losilla,3-4-3,4-2-3-1,Daniel Schlager,Match Report,,Bochum
2019-09-02,20:30,2. Bundesliga,Matchweek 5,Mon,Away,L,1,2,Stuttgart,,,34.0,48624.0,Anthony Losilla,4-2-3-1,4-4-2,Manuel Gräfe,Match Report,,Bochum
2019-09-15,13:30,2. Bundesliga,Matchweek 6,Sun,Home,D,2,2,Dresden,,,54.0,16859.0,Anthony Losilla,4-2-3-1,3-4-3,Christof Günsch,Match Report,,Bochum
2019-09-21,13:00,2. Bundesliga,Matchweek 7,Sat,Away,D,1,1,Sandhausen,,,54.0,5339.0,Anthony Losilla,4-2-3-1,4-4-2,Pascal Müller,Match Report,,Bochum
2019-09-28,13:00,2. Bundesliga,Matchweek 8,Sat,Home,D,2,2,Darmstadt 98,,,49.0,14321.0,Anthony Losilla,4-2-3-1,4-2-3-1,René Rohde,Match Report,,Bochum
2019-10-06,13:30,2. Bundesliga,Matchweek 9,Sun,Away,W,3,2,Heidenheim,,,35.0,10350.0,Anthony Losilla,4-3-3,4-1-3-2,Michael Bacher,Match Report,,Bochum
2019-10-20,13:30,2. Bundesliga,Matchweek 10,Sun,Home,D,3,3,Karlsruher,,,59.0,14954.0,Anthony Losilla,4-1-4-1,4-1-4-1,Nicolas Winter,Match Report,,Bochum
2019-10-25,18:30,2. Bundesliga,Matchweek 11,Fri,Away,L,1,2,Holstein Kiel,,,51.0,12390.0,Anthony Losilla,4-2-3-1,4-4-2,Timo Gerach,Match Report,,Bochum
2019-10-29,20:00,DFB-Pokal,Second round,Tue,Home,L,1,2,Bayern Munich,,,35.0,26600.0,Anthony Losilla,4-2-3-1,4-3-3,Robert Schröder,Match Report,,Bochum
2019-11-04,20:30,2. Bundesliga,Matchweek 12,Mon,Home,W,3,1,Nürnberg,,,51.0,16046.0,Anthony Losilla,4-2-3-1,4-1-4-1,Matthias Jöllenbeck,Match Report,,Bochum
2019-11-08,18:30,2. Bundesliga,Matchweek 13,Fri,Away,D,1,1,St. Pauli,,,54.0,29546.0,Anthony Losilla,4-2-3-1,4-1-4-1,Florian Badstübner,Match Report,,Bochum
2019-11-22,18:30,2. Bundesliga,Matchweek 14,Fri,Home,D,1,1,Osnabrück,,,46.0,20760.0,Anthony Losilla,4-2-3-1,4-4-2,Benedikt Kempkes,Match Report,,Bochum
2019-11-30,13:00,2. Bundesliga,Matchweek 15,Sat,Home,W,2,0,Erzgebirge Aue,,,65.0,14794.0,Anthony Losilla,4-2-3-1,4-2-3-1,Patrick Alt,Match Report,,Bochum
2019-12-07,13:00,2. Bundesliga,Matchweek 16,Sat,Away,L,1,3,Greuther Fürth,,,56.0,8875.0,Manuel Riemann,4-2-3-1,4-4-2,Nicolas Winter,Match Report,,Bochum
2019-12-13,18:30,2. Bundesliga,Matchweek 17,Fri,Home,W,2,1,Hannover 96,,,45.0,16519.0,Anthony Losilla,4-4-2,4-2-3-1,Florian Badstübner,Match Report,,Bochum
2019-12-22,13:30,2. Bundesliga,Matchweek 18,Sun,Home,L,2,3,Jahn R'burg,,,66.0,18679.0,Anthony Losilla,4-4-2,4-4-2,Tobias Reichel,Match Report,,Bochum
2020-01-28,18:30,2. Bundesliga,Matchweek 19,Tue,Away,L,0,2,Arminia,,,47.0,19685.0,Anthony Losilla,4-4-2◆,4-2-3-1,Robert Kempter,Match Report,,Bochum
2020-02-03,20:30,2. Bundesliga,Matchweek 20,Mon,Home,L,1,3,Hamburger SV,,,45.0,24421.0,Anthony Losilla,4-1-4-1,4-3-3,Daniel Schlager,Match Report,,Bochum
2020-02-09,13:30,2. Bundesliga,Matchweek 21,Sun,Away,W,1,0,Wehen,,,59.0,5373.0,Anthony Losilla,4-2-3-1,3-4-3,Daniel Siebert,Match Report,,Bochum
2020-02-17,20:30,2. Bundesliga,Matchweek 22,Mon,Home,L,0,1,Stuttgart,,,38.0,18090.0,Anthony Losilla,4-2-3-1,3-4-3,Frank Willenborg,Match Report,,Bochum
2020-02-22,13:00,2. Bundesliga,Matchweek 23,Sat,Away,W,2,1,Dresden,,,50.0,26279.0,Anthony Losilla,4-2-3-1,4-4-2,Lasse Koslowski,Match Report,,Bochum
2020-03-01,13:30,2. Bundesliga,Matchweek 24,Sun,Home,D,4,4,Sandhausen,,,46.0,13807.0,Anthony Losilla,4-1-4-1,4-3-1-2,Johann Pfeifer,Match Report,,Bochum
2020-03-07,13:00,2. Bundesliga,Matchweek 25,Sat,Away,D,0,0,Darmstadt 98,,,51.0,15125.0,Anthony Losilla,4-1-4-1,4-2-3-1,Tobias Reichel,Match Report,,Bochum
2020-05-16,13:00,2. Bundesliga,Matchweek 26,Sat,Home,W,3,0,Heidenheim,,,57.0,,Anthony Losilla,4-2-3-1,4-2-3-1,Florian Heft,Match Report,,Bochum
2020-05-24,13:30,2. Bundesliga,Matchweek 27,Sun,Away,D,0,0,Karlsruher,,,63.0,,Anthony Losilla,4-2-3-1,4-5-1,Tobias Welz,Match Report,,Bochum
2020-05-27,18:30,2. Bundesliga,Matchweek 28,Wed,Home,W,2,1,Holstein Kiel,,,51.0,,Anthony Losilla,4-2-3-1,4-1-4-1,Guido Winkmann,Match Report,,Bochum
2020-05-30,13:00,2. Bundesliga,Matchweek 29,Sat,Away,D,0,0,Nürnberg,,,50.0,,Anthony Losilla,4-2-3-1,4-2-3-1,Alexander Sather,Match Report,,Bochum
2020-06-05,18:30,2. Bundesliga,Matchweek 30,Fri,Home,W,2,0,St. Pauli,,,57.0,,Anthony Losilla,4-2-3-1,4-2-3-1,Florian Heft,Match Report,,Bochum
2020-06-13,13:00,2. Bundesliga,Matchweek 31,Sat,Away,W,2,0,Osnabrück,,,57.0,,Anthony Losilla,4-2-3-1,4-2-3-1,Bibiana Steinhaus,Match Report,,Bochum
2020-06-17,18:30,2. Bundesliga,Matchweek 32,Wed,Away,W,2,1,Erzgebirge Aue,,,53.0,,Anthony Losilla,4-2-3-1,3-4-1-2,Lasse Koslowski,Match Report,,Bochum
2020-06-21,15:30,2. Bundesliga,Matchweek 33,Sun,Home,D,2,2,Greuther Fürth,,,49.0,,Anthony Losilla,4-2-3-1,4-3-3,Martin Petersen,Match Report,,Bochum
2020-06-28,15:30,2. Bundesliga,Matchweek 34,Sun,Away,L,0,2,Hannover 96,,,60.0,,Anthony Losilla,4-2-3-1,4-4-2,René Rohde,Match Report,,Bochum
2018-08-04,13:00,2. Bundesliga,Matchweek 1,Sat,Home,L,0,2,Köln,,,47.0,26600.0,Anthony Losilla,4-2-3-1,4-1-4-1,Felix Zwayer,Match Report,,Bochum
2018-08-11,13:00,2. Bundesliga,Matchweek 2,Sat,Away,W,2,0,MSV Duisburg,,,41.0,20541.0,Stefano Celozzi,4-2-3-1,4-4-2,Christian Dingert,Match Report,,Bochum
2018-08-19,15:30,DFB-Pokal,First round,Sun,Away,L,0,1,Weiche,,,76.0,3500.0,Stefano Celozzi,4-2-3-1,3-5-2,René Rohde,Match Report,,Bochum
2018-08-24,18:30,2. Bundesliga,Matchweek 3,Fri,Home,W,1,0,Sandhausen,,,59.0,13821.0,Stefano Celozzi,4-4-2,4-4-2,Patrick Alt,Match Report,,Bochum
